Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,total_recent_ball_faced,form_strike_rate,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,total_home_ball_faced,home_strike_rate,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,total_away_ball_faced,away_strike_rate,overall_Percentage,recent_Percentage,home_Percentage,away_Percentage
953,954,P Sarraf,Nepal,10,85,2,100,0,0,0,3,10.625,70.10017825,10,85,2,0,0,0,3,10.625,0,0,2,10,1,0,0,0,1,10,0,0,8,75,1,0,0,0,2,10.71428571,0,0,18.2,18.2,32.9,19.4
954,955,RK Paudel,Nepal,10,80,2,91,0,0,0,0,10,91.66441047,10,80,2,0,0,0,0,10,0,0,3,31,1,0,0,0,0,15.5,0,0,7,49,1,0,0,0,0,8.166666667,0,0,18.2,18.2,24.7,19.8
955,956,Virandeep Singh,Malaysia,20,561,2,536,0,2,8,1,31.16666667,95.6997313,10,316,1,0,1,6,0,35.11111111,0,0,13,381,1,0,2,5,1,31.75,0,0,7,180,1,0,0,3,0,30,0,0,29.5,24.1,28.7,24.1
956,957,Syed Aziz,Malaysia,20,533,2,427,0,4,3,2,29.61111111,110.319817,10,294,1,0,2,1,0,32.66666667,0,0,14,411,2,0,4,0,1,34.25,0,0,6,122,0,0,0,3,1,20.33333333,0,0,29.1,21.5,28.8,22.4
957,958,Ahmed Faiz Mohammad Noor,Malaysia,15,363,1,321,0,1,3,0,25.92857143,110.1700703,10,258,0,0,1,2,0,25.8,0,0,9,267,1,0,1,3,0,33.375,0,0,6,96,0,0,0,0,0,16,0,0,22.1,19.4,24.5,17
958,959,Shafiq Sharif,Malaysia,9,172,0,141,0,0,4,2,19.11111111,87.01915186,9,172,0,0,0,4,2,19.11111111,0,0,5,86,0,0,0,2,1,17.2,0,0,4,86,0,0,0,2,1,21.5,0,0,21.1,21.1,20.6,20.4
959,960,Anwar Arudin,Malaysia,15,137,1,156,0,0,1,4,9.785714286,65.1330768,10,71,1,0,0,0,4,7.888888889,0,0,9,106,1,0,0,1,1,13.25,0,0,6,31,0,0,0,0,3,5.166666667,0,0,19,16.2,21.5,17
960,961,Aminuddin Ramly,Malaysia,15,168,4,121,0,0,1,1,15.27272727,133.8333333,10,96,2,0,0,0,0,12,0,0,8,68,3,0,0,0,1,13.6,0,0,7,100,1,0,0,1,0,16.66666667,0,0,22.7,18.2,26.4,22.4
961,962,M Syahadat Ramli,Malaysia,8,110,2,92,0,0,1,0,18.33333333,108.9025298,8,110,2,0,0,1,0,18.33333333,0,0,4,77,2,0,0,1,0,38.5,0,0,4,33,0,0,0,0,0,8.25,0,0,21.7,21.7,34.8,17
962,963,S Muniandy,Malaysia,18,197,5,143,0,0,0,2,15.15384615,135.8491663,10,151,3,0,0,0,0,21.57142857,0,0,12,160,3,0,0,0,1,17.77777778,0,0,6,37,2,0,0,0,1,9.25,0,0,20.2,20.8,22,25.5
963,964,Fitri Sham,Malaysia,12,52,4,71,0,0,0,1,6.5,70.61995266,10,40,3,0,0,0,0,5.714285714,0,0,6,39,2,0,0,0,1,9.75,0,0,6,13,2,0,0,0,0,3.25,0,0,21.9,20.8,24.7,25.5
964,965,Raza Iqbal,Norway,4,48,0,55,0,0,0,0,12,86.06601732,4,48,0,0,0,0,0,12,0,0,0,31,1,0,0,0,0,13,0,0,4,48,0,0,0,0,0,12,0,0,14.6,14.6,0,17
965,966,P Agnihotri,Norway,2,25,0,36,0,0,0,0,12.5,68.51851852,2,25,0,0,0,0,0,12.5,0,0,0,31,1,0,0,0,0,13,0,0,2,25,0,0,0,0,0,12.5,0,0,14.6,14.6,0,17
966,967,Walid Ghauri,Norway,3,49,0,45,0,0,1,0,16.33333333,91.1976912,3,49,0,0,0,1,0,16.33333333,0,0,0,31,1,0,0,0,0,13,0,0,3,49,0,0,0,1,0,16.33333333,0,0,16.5,16.5,0,19.2
967,968,E Ul Haq,Norway,4,16,0,27,0,0,0,0,4,79.8245614,4,16,0,0,0,0,0,4,0,0,0,31,1,0,0,0,0,13,0,0,4,16,0,0,0,0,0,4,0,0,14.6,14.6,0,17
968,969,Nazakat Ali,Norway,2,35,0,31,0,0,0,0,17.5,111.4583333,2,35,0,0,0,0,0,17.5,0,0,0,31,1,0,0,0,0,13,0,0,2,35,0,0,0,0,0,17.5,0,0,14.6,14.6,0,17
969,970,Javed Maroofkhail,Norway,1,3,0,8,0,0,0,0,3,37.5,1,3,0,0,0,0,0,3,0,0,0,31,1,0,0,0,0,13,0,0,1,3,0,0,0,0,0,3,0,0,14.6,14.6,0,17
970,971,Tafseer Ali,Norway,4,31,2,54,0,0,0,0,15.5,61.69181034,4,31,2,0,0,0,0,15.5,0,0,0,31,1,0,0,0,0,13,0,0,4,31,2,0,0,0,0,15.5,0,0,29.1,29.1,0,34
971,972,Khizer Ahmed,Norway,4,32,2,47,0,0,0,1,16,44.12698413,4,32,2,0,0,0,1,16,0,0,0,31,1,0,0,0,0,13,0,0,4,32,2,0,0,0,1,16,0,0,29.1,29.1,0,34
972,973,OE Newey,Guernsey,2,38,1,46,0,0,0,0,38,82.0662768,2,38,1,0,0,0,0,38,0,0,2,38,1,0,0,0,0,38,0,0,0,36.5,1,0,0,0,0,13,0,0,29.1,29.1,32.9,0
973,974,NJ Ferraby,Jersey,9,122,0,111,0,0,1,2,13.55555556,79.97715248,9,122,0,0,0,1,2,13.55555556,0,0,0,31,1,0,0,0,0,13,0,0,9,122,0,0,0,1,2,13.55555556,0,0,16.9,16.9,0,19.7
974,975,C Bisson,Jersey,8,100,1,72,0,0,1,2,14.28571429,99.86721612,8,100,1,0,0,1,2,14.28571429,0,0,0,31,1,0,0,0,0,13,0,0,8,100,1,0,0,1,2,14.28571429,0,0,19.2,19.2,0,22.3
975,976,BDH Stevens,Jersey,10,190,1,193,0,0,2,1,21.11111111,88.31024983,10,190,1,0,0,2,1,21.11111111,0,0,0,31,1,0,0,0,0,13,0,0,10,190,1,0,0,2,1,21.11111111,0,0,19.5,19.5,0,22.7
976,977,JW Jenner,Jersey,10,327,1,256,0,3,2,1,36.33333333,110.3093795,10,327,1,0,3,2,1,36.33333333,0,0,0,31,1,0,0,0,0,13,0,0,10,327,1,0,3,2,1,36.33333333,0,0,23.8,23.8,0,27.8
977,978,DG Blampied,Jersey,9,119,4,130,0,0,0,0,23.8,91.41244314,9,119,4,0,0,0,0,23.8,0,0,0,31,1,0,0,0,0,13,0,0,9,119,4,0,0,0,0,23.8,0,0,26.2,26.2,0,30.6
978,979,B Ward,Jersey,10,183,3,151,0,1,1,1,26.14285714,102.1255981,10,183,3,0,1,1,1,26.14285714,0,0,0,31,1,0,0,0,0,13,0,0,10,183,3,0,1,1,1,26.14285714,0,0,25.9,25.9,0,30.3
979,980,AW Hawkins-Kay,Jersey,8,63,2,84,0,0,0,1,10.5,64.59077381,8,63,2,0,0,0,1,10.5,0,0,0,31,1,0,0,0,0,13,0,0,8,63,2,0,0,0,1,10.5,0,0,19.4,19.4,0,22.7
980,981,Ansar Iqbal,Norway,3,24,0,40,0,0,0,0,8,54.6031746,3,24,0,0,0,0,0,8,0,0,0,31,1,0,0,0,0,13,0,0,3,24,0,0,0,0,0,8,0,0,14.6,14.6,0,17
981,982,Hayatullah Niazi,Norway,3,43,0,43,0,0,0,0,14.33333333,92.8030303,3,43,0,0,0,0,0,14.33333333,0,0,0,31,1,0,0,0,0,13,0,0,3,43,0,0,0,0,0,14.33333333,0,0,14.6,14.6,0,17
982,983,Abdullah Sheikh,Norway,2,13,0,19,0,0,0,0,6.5,82.35294118,2,13,0,0,0,0,0,6.5,0,0,0,31,1,0,0,0,0,13,0,0,2,13,0,0,0,0,0,6.5,0,0,14.6,14.6,0,17
983,984,S Waqas Ahmed,Norway,3,9,1,20,0,0,0,1,4.5,29.004329,3,9,1,0,0,0,1,4.5,0,0,0,31,1,0,0,0,0,13,0,0,3,9,1,0,0,0,1,4.5,0,0,21.9,21.9,0,25.5
984,985,P Bhart,Norway,3,3,2,19,0,0,0,1,3,25,3,3,2,0,0,0,1,3,0,0,0,31,1,0,0,0,0,13,0,0,3,3,2,0,0,0,1,3,0,0,43.7,43.7,0,51
985,986,Junaid Sheikh,Norway,3,19,0,20,0,0,0,0,6.333333333,91.66666667,3,19,0,0,0,0,0,6.333333333,0,0,0,31,1,0,0,0,0,13,0,0,3,19,0,0,0,0,0,6.333333333,0,0,14.6,14.6,0,17
986,987,Omar Hayat,Denmark,2,6,0,4,0,0,0,0,3,133.3333333,2,6,0,0,0,0,0,3,0,0,0,31,1,0,0,0,0,13,0,0,2,6,0,0,0,0,0,3,0,0,14.6,14.6,0,17
987,988,Bashir Shah,Denmark,2,2,2,2,0,0,0,0,0,100,2,2,2,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
988,989,Jaspreet Singh,Italy,2,19,0,23,0,0,0,0,9.5,82.1969697,2,19,0,0,0,0,0,9.5,0,0,0,31,1,0,0,0,0,13,0,0,2,19,0,0,0,0,0,9.5,0,0,14.6,14.6,0,17
989,990,Rehman Abdul,Italy,3,47,1,53,0,0,0,0,23.5,81.40873016,3,47,1,0,0,0,0,23.5,0,0,0,31,1,0,0,0,0,13,0,0,3,47,1,0,0,0,0,23.5,0,0,21.9,21.9,0,25.5
990,991,Simranjit Singh,Italy,1,8,0,9,0,0,0,0,8,88.88888889,1,8,0,0,0,0,0,8,0,0,0,31,1,0,0,0,0,13,0,0,1,8,0,0,0,0,0,8,0,0,14.6,14.6,0,17
991,992,Abdul-Shakoor Rahimzei,Germany,5,94,2,77,0,1,0,0,31.33333333,101.7297596,5,94,2,0,1,0,0,31.33333333,0,0,0,31,1,0,0,0,0,13,0,0,5,94,2,0,1,0,0,31.33333333,0,0,27.6,27.6,0,32.2
992,993,H Singh,Germany,5,58,2,61,0,0,0,0,19.33333333,93.31002331,5,58,2,0,0,0,0,19.33333333,0,0,0,31,1,0,0,0,0,13,0,0,5,58,2,0,0,0,0,19.33333333,0,0,24.3,24.3,0,28.3
993,994,Asad Mohammad,Germany,1,5,0,5,0,0,0,0,5,100,1,5,0,0,0,0,0,5,0,0,0,31,1,0,0,0,0,13,0,0,1,5,0,0,0,0,0,5,0,0,14.6,14.6,0,17
994,995,Sahir Naqash,Germany,3,61,1,35,0,0,1,0,30.5,171.9124013,3,61,1,0,0,1,0,30.5,0,0,0,31,1,0,0,0,0,13,0,0,3,61,1,0,0,1,0,30.5,0,0,23.4,23.4,0,27.3
995,996,J Sumerauer,Jersey,2,8,1,10,0,0,0,0,8,80,2,8,1,0,0,0,0,8,0,0,0,31,1,0,0,0,0,13,0,0,2,8,1,0,0,0,0,8,0,0,29.1,29.1,0,34
996,997,NCK Liyanage,Malaysia,2,8,1,8,0,0,0,1,8,57.14285714,2,8,1,0,0,0,1,8,0,0,1,0,1,0,0,0,1,0,0,0,1,8,0,0,0,0,0,8,0,0,29.1,29.1,0,17
997,998,Anwar Rahman,Malaysia,4,5,1,10,0,0,0,1,1.666666667,43.75,4,5,1,0,0,0,1,1.666666667,0,0,1,0,0,0,0,0,1,0,0,0,3,5,1,0,0,0,0,2.5,0,0,19.4,19.4,0,25.5
998,999,Pavandeep Singh,Malaysia,5,5,5,8,0,0,0,1,0,80,5,5,5,0,0,0,1,0,0,0,3,4,3,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0
999,1000,TCW Veillard,Guernsey,1,3,1,5,0,0,0,0,0,60,1,3,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
1000,1001,W Peatfield,Guernsey,1,1,0,2,0,0,0,0,1,50,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
1001,1002,D Weston,Germany,2,19,0,18,0,0,0,0,9.5,100,2,19,0,0,0,0,0,9.5,0,0,0,31,1,0,0,0,0,13,0,0,2,19,0,0,0,0,0,9.5,0,0,14.6,14.6,0,17
1002,1003,Mudassar Muhammad,Germany,2,53,0,68,0,0,1,0,26.5,77.94117647,2,53,0,0,0,1,0,26.5,0,0,0,31,1,0,0,0,0,13,0,0,2,53,0,0,0,1,0,26.5,0,0,15.7,15.7,0,18.4
1003,1004,VB Chikkannaiah,Germany,4,83,0,88,0,1,0,1,20.75,66.15374332,4,83,0,0,1,0,1,20.75,0,0,0,31,1,0,0,0,0,13,0,0,4,83,0,0,1,0,1,20.75,0,0,17.6,17.6,0,20.5
1004,1005,V Ganesan,Germany,2,9,1,13,0,0,0,0,9,69.04761905,2,9,1,0,0,0,0,9,0,0,0,31,1,0,0,0,0,13,0,0,2,9,1,0,0,0,0,9,0,0,29.1,29.1,0,34
1005,1006,JL Martel,Guernsey,1,13,1,6,0,0,0,0,0,216.6666667,1,13,1,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,36.5,1,0,0,0,0,13,0,0,0,0,0,0
1006,1007,JE Dunford,Jersey,5,14,2,19,0,0,0,2,4.666666667,73.33333333,5,14,2,0,0,0,2,4.666666667,0,0,0,31,1,0,0,0,0,13,0,0,5,14,2,0,0,0,2,4.666666667,0,0,24.3,24.3,0,28.3
1007,1008,CW Perchard,Jersey,4,16,1,23,0,0,0,1,5.333333333,58.88888889,4,16,1,0,0,0,1,5.333333333,0,0,0,31,1,0,0,0,0,13,0,0,4,16,1,0,0,0,1,5.333333333,0,0,19.4,19.4,0,22.7
1008,1009,EJB Miles,Jersey,2,12,2,9,0,0,0,0,0,132.5,2,12,2,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0
1009,1010,WJR Robertson,Jersey,1,1,1,2,0,0,0,0,0,50,1,1,1,0,0,0,0,0,0,0,0,31,1,0,0,0,0,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1010,1011,F Baleri,Ghana,4,42,1,61,0,0,0,0,14,69.16971917,4,42,1,0,0,0,0,14,0,0,0,31,1,0,0,0,0,13,0,0,4,42,1,0,0,0,0,14,0,0,19.4,19.4,0,22.7
1011,1012,R Bakum,Ghana,4,45,0,47,0,0,0,1,11.25,74.16666667,4,45,0,0,0,0,1,11.25,0,0,0,31,1,0,0,0,0,13,0,0,4,45,0,0,0,0,1,11.25,0,0,14.6,14.6,0,17
1012,1013,S Ateak,Ghana,3,45,0,48,0,0,0,0,15,89.87012987,3,45,0,0,0,0,0,15,0,0,0,31,1,0,0,0,0,13,0,0,3,45,0,0,0,0,0,15,0,0,14.6,14.6,0,17
1013,1014,SL Perera,Ghana,2,10,0,24,0,0,0,0,5,55,2,10,0,0,0,0,0,5,0,0,0,31,1,0,0,0,0,13,0,0,2,10,0,0,0,0,0,5,0,0,14.6,14.6,0,17
1014,1015,DNA Ankrah,Ghana,3,22,0,45,0,0,0,0,7.333333333,55.06294472,3,22,0,0,0,0,0,7.333333333,0,0,0,31,1,0,0,0,0,13,0,0,3,22,0,0,0,0,0,7.333333333,0,0,14.6,14.6,0,17
1015,1016,JH Mensah,Ghana,2,17,0,10,0,0,0,0,8.5,125,2,17,0,0,0,0,0,8.5,0,0,0,31,1,0,0,0,0,13,0,0,2,17,0,0,0,0,0,8.5,0,0,14.6,14.6,0,17
1016,1017,M Aboagye,Ghana,3,47,1,54,0,0,0,0,23.5,90.23569024,3,47,1,0,0,0,0,23.5,0,0,0,31,1,0,0,0,0,13,0,0,3,47,1,0,0,0,0,23.5,0,0,21.9,21.9,0,25.5
1017,1018,IKO Aboagye,Ghana,4,16,0,38,0,0,0,1,4,38.33333333,4,16,0,0,0,0,1,4,0,0,0,31,1,0,0,0,0,13,0,0,4,16,0,0,0,0,1,4,0,0,14.6,14.6,0,17
1018,1019,DK Anefie,Ghana,4,34,2,38,0,0,0,1,17,68.9484127,4,34,2,0,0,0,1,17,0,0,0,31,1,0,0,0,0,13,0,0,4,34,2,0,0,0,1,17,0,0,29.1,29.1,0,34
1019,1020,SJ Baard,Namibia,14,410,2,332,0,4,1,1,34.16666667,112.7827665,10,281,0,0,2,1,1,28.1,0,0,4,189,0,0,2,0,0,47.25,0,0,10,221,2,0,2,1,1,27.625,0,0,26.6,20.1,19.5,29.5
1020,1021,N Davin,Namibia,16,335,1,223,0,1,4,1,22.33333333,139.5782161,10,151,0,0,0,1,1,15.1,0,0,4,110,0,0,1,1,0,27.5,0,0,12,225,1,0,0,3,1,20.45454545,0,0,24.5,16.6,20.3,24.4
1021,1022,C Viljoen,Namibia,6,68,2,71,0,0,1,0,17,101.5117768,6,68,2,0,0,1,0,17,0,0,0,31,1,0,0,0,0,13,0,0,6,68,2,0,0,1,0,17,0,0,24.6,24.6,0,28.7
1022,1023,R Rohan,Singapore,12,209,1,181,0,0,3,2,19,91.77966641,10,177,1,0,0,2,1,19.66666667,0,0,6,131,1,0,0,3,1,26.2,0,0,6,78,0,0,0,0,1,13,0,0,21.3,19.7,24.6,17
1023,1024,S Chandramohan,Singapore,14,436,1,386,0,3,5,2,33.53846154,97.48035958,10,296,0,0,2,3,2,29.6,0,0,6,229,1,0,2,2,0,45.8,0,0,8,207,0,0,1,3,2,25.875,0,0,26.7,22,25.3,24
1024,1025,TH David,Singapore,14,558,3,359,0,4,4,0,50.72727273,145.9519021,10,365,1,0,2,3,0,40.55555556,0,0,6,281,2,0,2,3,0,70.25,0,0,8,277,1,0,2,1,0,39.57142857,0,0,27.9,22.2,30,24.7
1025,1026,CR Suryawanshi,Singapore,2,4,0,8,0,0,0,1,2,28.57142857,2,4,0,0,0,0,1,2,0,0,2,4,0,0,0,0,1,2,0,0,0,36.5,1,0,0,0,0,13,0,0,14.6,14.6,16.5,0
1026,1027,Janak Prakash,Singapore,12,118,4,94,0,0,0,2,14.75,99.49344637,10,116,3,0,0,0,1,16.57142857,0,0,5,59,2,0,0,0,1,19.66666667,0,0,7,59,2,0,0,0,1,11.8,0,0,21.9,20.8,27.5,23.8
1027,1028,A Krishna,Singapore,3,5,1,4,0,0,0,1,2.5,100,3,5,1,0,0,0,1,2.5,0,0,2,5,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,21.9,21.9,32.9,0
1028,1029,AE Paraam,Singapore,2,19,1,11,0,0,0,0,19,189.2857143,2,19,1,0,0,0,0,19,0,0,2,19,1,0,0,0,0,19,0,0,0,36.5,1,0,0,0,0,13,0,0,29.1,29.1,32.9,0
1029,1030,Inam-ul-Haq,Qatar,3,80,1,75,0,0,1,0,40,110.4377104,3,80,1,0,0,1,0,40,0,0,0,31,1,0,0,0,0,13,0,0,3,80,1,0,0,1,0,40,0,0,23,23,0,26.9
1030,1031,Faisal Javed,Qatar,4,54,0,27,0,0,0,1,13.5,130.952381,4,54,0,0,0,0,1,13.5,0,0,0,31,1,0,0,0,0,13,0,0,4,54,0,0,0,0,1,13.5,0,0,14.6,14.6,0,17
1031,1032,Kamran Khan (2),Qatar,6,121,0,119,0,0,1,0,20.16666667,96.31923632,6,121,0,0,0,1,0,20.16666667,0,0,0,31,1,0,0,0,0,13,0,0,6,121,0,0,0,1,0,20.16666667,0,0,16.1,16.1,0,18.8
1032,1033,Muhammad Tanveer,Qatar,6,63,0,76,0,0,0,1,10.5,75.5185475,6,63,0,0,0,0,1,10.5,0,0,0,31,1,0,0,0,0,13,0,0,6,63,0,0,0,0,1,10.5,0,0,14.6,14.6,0,17
1033,1034,Tamoor Sajjad,Qatar,6,167,1,145,0,0,2,0,33.4,111.5541637,6,167,1,0,0,2,0,33.4,0,0,0,31,1,0,0,0,0,13,0,0,6,167,1,0,0,2,0,33.4,0,0,19.7,19.7,0,23
1034,1035,Nouman Sarwar,Qatar,4,96,3,68,0,0,2,1,96,116.6353383,4,96,3,0,0,2,1,96,0,0,0,31,1,0,0,0,0,13,0,0,4,96,3,0,0,2,1,96,0,0,60.9,60.9,0,71
1035,1036,Mohammad Rizlan,Qatar,6,65,2,95,0,0,1,0,16.25,56.73280423,6,65,2,0,0,1,0,16.25,0,0,0,31,1,0,0,0,0,13,0,0,6,65,2,0,0,1,0,16.25,0,0,24.7,24.7,0,28.9
1036,1037,Zaheer Ibrahim,Qatar,4,21,0,23,0,0,0,0,5.25,80,4,21,0,0,0,0,0,5.25,0,0,0,31,1,0,0,0,0,13,0,0,4,21,0,0,0,0,0,5.25,0,0,14.6,14.6,0,17
1037,1038,Mohammed Awais,Qatar,3,11,0,16,0,0,0,1,3.666666667,43.93939394,3,11,0,0,0,0,1,3.666666667,0,0,0,31,1,0,0,0,0,13,0,0,3,11,0,0,0,0,1,3.666666667,0,0,14.6,14.6,0,17
1038,1039,Iqbal Hussain,Qatar,4,26,1,28,0,0,0,1,8.666666667,90,4,26,1,0,0,0,1,8.666666667,0,0,0,31,1,0,0,0,0,13,0,0,4,26,1,0,0,0,1,8.666666667,0,0,19.4,19.4,0,22.7
1039,1040,Qalandar Khan,Qatar,1,25,0,17,0,0,0,0,25,147.0588235,1,25,0,0,0,0,0,25,0,0,0,31,1,0,0,0,0,13,0,0,1,25,0,0,0,0,0,25,0,0,14.6,14.6,0,17
1040,1041,JD Campbell,West Indies,2,11,0,16,0,0,0,1,5.5,39.28571429,2,11,0,0,0,0,1,5.5,0,0,1,11,0,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0,14.6,14.6,16.5,0
1041,1042,SO Hetmyer,West Indies,23,379,4,333,0,1,2,3,19.94736842,103.780239,10,242,2,0,1,2,1,30.25,0,0,6,65,1,0,0,0,0,13,0,0,17,314,3,0,1,2,3,22.42857143,0,0,25.2,23.4,19.8,28.5
1042,1043,KMA Paul,West Indies,14,168,6,148,0,0,0,1,21,97.92227147,10,138,4,0,0,0,1,23,0,0,0,31,1,0,0,0,0,13,0,0,14,168,6,0,0,0,1,21,0,0,25.5,24.3,0,29.7
1043,1044,O Thomas,West Indies,4,8,2,11,0,0,0,3,4,50,4,8,2,0,0,0,3,4,0,0,0,31,1,0,0,0,0,13,0,0,4,8,2,0,0,0,3,4,0,0,29.1,29.1,0,34
1044,1045,KH Pandya,India,9,121,4,94,0,0,0,0,24.2,118.7386379,9,121,4,0,0,0,0,24.2,0,0,4,41,2,0,0,0,0,20.5,0,0,5,80,2,0,0,0,0,26.66666667,0,0,26.2,26.2,32.9,28.3
1045,1046,Washington Sundar,India,10,47,3,36,0,0,0,3,6.714285714,113.3333333,10,47,3,0,0,0,3,6.714285714,0,0,6,25,2,0,0,0,2,6.25,0,0,4,22,1,0,0,0,1,7.333333333,0,0,20.8,20.8,24.7,22.7
1046,1047,RP Burl,Zimbabwe,19,376,5,342,0,1,5,0,26.85714286,95.2638907,10,197,4,0,0,4,0,32.83333333,0,0,2,19,0,0,0,0,0,9.5,0,0,17,357,5,0,1,5,0,29.75,0,0,30.8,30.6,16.5,36.2
1047,1048,R Sandaruwan,Kuwait,6,127,0,94,0,1,0,1,21.16666667,105.5074786,6,127,0,0,1,0,1,21.16666667,0,0,0,31,1,0,0,0,0,13,0,0,6,127,0,0,1,0,1,21.16666667,0,0,17.5,17.5,0,20.4
1048,1049,Adnan Idrees,Kuwait,3,93,0,51,0,1,0,0,31,197.8571429,3,93,0,0,1,0,0,31,0,0,0,31,1,0,0,0,0,13,0,0,3,93,0,0,1,0,0,31,0,0,16.6,16.6,0,19.4
1049,1050,S Varathappan,Kuwait,1,9,0,11,0,0,0,0,9,81.81818182,1,9,0,0,0,0,0,9,0,0,0,31,1,0,0,0,0,13,0,0,1,9,0,0,0,0,0,9,0,0,14.6,14.6,0,17
1050,1051,Muhammad Kashif,Kuwait,5,149,1,118,0,1,2,0,37.25,106.2794471,5,149,1,0,1,2,0,37.25,0,0,0,31,1,0,0,0,0,13,0,0,5,149,1,0,1,2,0,37.25,0,0,22.4,22.4,0,26.1
1051,1052,Usman Waheed,Kuwait,3,44,1,40,0,0,0,1,22,77.24867725,3,44,1,0,0,0,1,22,0,0,0,31,1,0,0,0,0,13,0,0,3,44,1,0,0,0,1,22,0,0,21.9,21.9,0,25.5
1052,1053,Shiraz Khan,Kuwait,5,13,1,24,0,0,0,1,3.25,65.35714286,5,13,1,0,0,0,1,3.25,0,0,0,31,1,0,0,0,0,13,0,0,5,13,1,0,0,0,1,3.25,0,0,18.2,18.2,0,21.3
1053,1054,Bilal Tahir,Kuwait,6,76,1,62,0,0,1,2,15.2,85.69444444,6,76,1,0,0,1,2,15.2,0,0,0,31,1,0,0,0,0,13,0,0,6,76,1,0,0,1,2,15.2,0,0,20,20,0,23.3
1054,1055,MNM Aslam,Kuwait,4,52,1,54,0,0,0,1,17.33333333,84.45833333,4,52,1,0,0,0,1,17.33333333,0,0,0,31,1,0,0,0,0,13,0,0,4,52,1,0,0,0,1,17.33333333,0,0,19.4,19.4,0,22.7
1055,1056,Mohammad Ahsan,Kuwait,2,12,0,14,0,0,0,0,6,91.66666667,2,12,0,0,0,0,0,6,0,0,0,31,1,0,0,0,0,13,0,0,2,12,0,0,0,0,0,6,0,0,14.6,14.6,0,17
1056,1057,Ilyas Ahmed,Kuwait,2,2,1,3,0,0,0,0,2,75,2,2,1,0,0,0,0,2,0,0,0,31,1,0,0,0,0,13,0,0,2,2,1,0,0,0,0,2,0,0,29.1,29.1,0,34
1057,1058,NA Janes,Thailand,2,9,0,11,0,0,0,1,4.5,45,2,9,0,0,0,0,1,4.5,0,0,0,31,1,0,0,0,0,13,0,0,2,9,0,0,0,0,1,4.5,0,0,14.6,14.6,0,17
1058,1059,C Pengkumta,Thailand,4,29,2,41,0,0,0,0,14.5,61.80921053,4,29,2,0,0,0,0,14.5,0,0,1,4,0,0,0,0,0,4,0,0,3,25,2,0,0,0,0,25,0,0,29.1,29.1,16.5,51
1059,1060,Mohamed Mahfooz,Maldives,2,22,0,35,0,0,0,0,11,62,2,22,0,0,0,0,0,11,0,0,0,31,1,0,0,0,0,13,0,0,2,22,0,0,0,0,0,11,0,0,14.6,14.6,0,17
1060,1061,Ibrahim Hassan,Maldives,4,18,1,35,0,0,0,1,6,41.16847826,4,18,1,0,0,0,1,6,0,0,0,31,1,0,0,0,0,13,0,0,4,18,1,0,0,0,1,6,0,0,19.4,19.4,0,22.7
1061,1062,K Suttisan,Thailand,2,4,0,5,0,0,0,1,2,100,2,4,0,0,0,0,1,2,0,0,0,31,1,0,0,0,0,13,0,0,2,4,0,0,0,0,1,2,0,0,14.6,14.6,0,17
1062,1063,DS Airee,Nepal,17,292,2,273,0,0,5,0,19.46666667,99.03259406,10,179,1,0,0,3,0,19.88888889,0,0,3,86,1,0,0,2,0,43,0,0,14,206,1,0,0,3,0,15.84615385,0,0,25.6,21.4,27.2,25.7
1063,1064,S Lamichhane,Nepal,8,23,3,31,0,0,0,2,4.6,63.19444444,8,23,3,0,0,0,2,4.6,0,0,0,31,1,0,0,0,0,13,0,0,8,23,3,0,0,0,2,4.6,0,0,23.3,23.3,0,27.2
1064,1065,A Bohara,Nepal,5,17,1,20,0,0,0,2,4.25,54.28571429,5,17,1,0,0,0,2,4.25,0,0,0,31,1,0,0,0,0,13,0,0,5,17,1,0,0,0,2,4.25,0,0,18.2,18.2,0,21.2
1065,1066,Meet Bhavsar,Kuwait,2,40,0,36,0,0,1,0,20,106.4516129,2,40,0,0,0,1,0,20,0,0,0,31,1,0,0,0,0,13,0,0,2,40,0,0,0,1,0,20,0,0,16.1,16.1,0,18.8
