,ID,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,thirties,fifties,zeros,overall_average,strike_rate,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s
1305,1306,P Buccimazza,Portugal,2,2,0,14,0,0,0,0,1,29.16666667,0,2,,,,,,,,,,2,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
1306,1307,Najjam Shahzad,Portugal,2,73,1,64,0,1,0,0,73,114.0625,0,2,,,,,,,,,,2,73,0,1,0,0,1,73,0,0,73,1,73,0,0,0,1,0,0
1307,1308,F Stoman,Portugal,3,36,1,49,0,0,0,0,18,66.46825397,0,3,,,,,,,,,,3,36,0,0,0,0,1,18,0,0,36,1,18,0,0,0,0,0,0
1308,1309,Imran Khan (4),Portugal,2,37,1,28,0,1,0,0,37,116.6666667,0,2,,,,,,,,,,2,37,0,1,0,0,1,37,0,0,37,1,37,0,0,0,1,0,0
1309,1310,Farzan Afzal,Spain,4,121,1,124,0,1,1,0,40.33333333,84.66099118,4,0,121,1,40.33333333,0,0,0,1,1,0,4,121,0,1,1,0,1,40.33333333,0,0,,,,,,,,,
1310,1311,PD Hennessy,Spain,5,125,1,129,0,1,1,0,31.25,87.08760384,5,0,125,1,31.25,0,0,0,1,1,0,5,125,0,1,1,0,1,31.25,0,0,,,,,,,,,
1311,1312,Yasir Ali,Spain,6,225,3,191,0,2,1,0,75,110.7003533,6,0,225,3,75,0,0,0,2,1,0,6,225,0,2,1,0,3,75,0,0,,,,,,,,,
1312,1313,R Panchal,Spain,5,63,3,87,0,0,0,0,31.5,65.05582923,5,0,63,3,31.5,0,0,0,0,0,0,5,63,0,0,0,0,3,31.5,0,0,,,,,,,,,
1313,1314,AR Gandhi,Kenya,3,86,1,99,0,0,1,0,43,81.08902692,0,3,,,,,,,,,,3,86,0,0,1,0,1,43,0,0,86,1,43,0,0,0,0,1,0
1314,1315,SA Wijeratne,Canada,2,77,0,54,0,0,1,0,38.5,141.7948718,0,2,,,,,,,,,,2,77,0,0,1,0,0,38.5,0,0,77,0,38.5,0,0,0,0,1,0
1315,1316,GDR Eranga,Canada,1,1,1,1,0,0,0,0,0,100,0,1,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1316,1317,OO Bascome,Bermuda,2,22,0,30,0,0,0,0,11,73.86363636,0,2,,,,,,,,,,2,22,0,0,0,0,0,11,0,0,22,0,11,0,0,0,0,0,0
1317,1318,C Munoz-Mills,Spain,3,11,1,21,0,0,0,0,5.5,54.92063492,3,0,11,1,5.5,0,0,0,0,0,0,3,11,0,0,0,0,1,5.5,0,0,,,,,,,,,
1318,1319,Kuldeep Lal,Spain,2,19,0,23,0,0,0,0,9.5,69.73684211,2,0,19,0,9.5,0,0,0,0,0,0,2,19,0,0,0,0,0,9.5,0,0,,,,,,,,,
1319,1320,Awais Ahmed,Spain,3,47,1,54,0,1,0,1,23.5,61.66666667,3,0,47,1,23.5,0,0,1,1,0,0,3,47,1,1,0,0,1,23.5,0,0,,,,,,,,,
1320,1321,Tauqeer Hussain,Spain,2,6,1,10,0,0,0,0,6,71.42857143,2,0,6,1,6,0,0,0,0,0,0,2,6,0,0,0,0,1,6,0,0,,,,,,,,,
1321,1322,S Singh,Portugal,1,0,1,9,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1322,1323,EB Ringera,Kenya,1,1,0,3,0,0,0,0,1,33.33333333,0,1,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1323,1324,P Kerai,Kenya,1,0,0,2,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1324,1325,Gershon Yusuf,Nigeria,1,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1325,1326,BA Pai,Gibraltar,3,89,0,99,0,0,1,0,29.66666667,85.5932914,0,3,,,,,,,,,,3,89,0,0,1,0,0,29.66666667,0,0,89,0,29.66666667,0,0,0,0,1,0
1326,1327,CJ Delany,Gibraltar,3,36,1,58,0,0,0,1,18,53.66300366,0,3,,,,,,,,,,3,36,1,0,0,0,1,18,0,0,36,1,18,0,0,1,0,0,0
1327,1328,E Packard,Gibraltar,3,38,0,47,0,0,0,0,12.66666667,83.20707071,0,3,,,,,,,,,,3,38,0,0,0,0,0,12.66666667,0,0,38,0,12.66666667,0,0,0,0,0,0
1328,1329,MO Bacarese,Gibraltar,2,24,0,39,0,0,0,0,12,62.63586957,0,2,,,,,,,,,,2,24,0,0,0,0,0,12,0,0,24,0,12,0,0,0,0,0,0
1329,1330,JD Freyone,Gibraltar,3,8,0,30,0,0,0,1,2.666666667,22.65795207,0,3,,,,,,,,,,3,8,1,0,0,0,0,2.666666667,0,0,8,0,2.666666667,0,0,1,0,0,0
1330,1331,MG Hunter,Gibraltar,2,28,0,45,0,0,0,0,14,42.73648649,0,2,,,,,,,,,,2,28,0,0,0,0,0,14,0,0,28,0,14,0,0,0,0,0,0
1331,1332,K Nestor,Gibraltar,3,17,2,26,0,0,0,0,17,54.44444444,0,3,,,,,,,,,,3,17,0,0,0,0,2,17,0,0,17,2,17,0,0,0,0,0,0
1332,1333,LA Collado,Gibraltar,2,11,1,21,0,0,0,0,11,61.02941176,0,2,,,,,,,,,,2,11,0,0,0,0,1,11,0,0,11,1,11,0,0,0,0,0,0
1333,1334,Imam-ul-Haq,Pakistan,2,21,0,25,0,0,0,0,10.5,81.66666667,0,2,,,,,,,,,,2,21,0,0,0,0,0,10.5,0,0,21,0,10.5,0,0,0,0,0,0
1334,1335,BM Duckett,England,1,9,0,7,0,0,0,0,9,128.5714286,1,0,9,0,9,0,0,0,0,0,0,1,9,0,0,0,0,0,9,0,0,,,,,,,,,
1335,1336,U Aryaman Sunil,Singapore,4,37,0,25,0,0,0,0,9.25,156.9444444,0,4,,,,,,,,,,4,37,0,0,0,0,0,9.25,0,0,37,0,9.25,0,0,0,0,0,0
1336,1337,N Advani,Gibraltar,1,2,0,4,0,0,0,0,2,50,0,1,,,,,,,,,,1,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0
1337,1338,JA Fitzgerald,Gibraltar,1,11,1,6,0,0,0,0,0,183.3333333,0,1,,,,,,,,,,1,11,0,0,0,0,1,0,0,0,11,1,0,0,0,0,0,0,0
1338,1339,MD Garratt,Gibraltar,1,1,0,5,0,0,0,0,1,20,0,1,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1339,1340,A Orfila,Gibraltar,1,0,0,2,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1340,1341,Atif Mehmood,Spain,1,5,1,9,0,0,0,0,0,55.55555556,1,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,,,,,,,,,
1341,1342,PADLR Sandakan,Sri Lanka,6,20,3,28,0,0,0,0,6.666666667,75.3968254,2,4,2,2,0,0,0,0,0,0,0,6,20,0,0,0,0,3,6.666666667,0,0,18,1,6,0,0,0,0,0,0
1342,1343,BR McDermott,Australia,10,98,3,106,0,1,0,2,14,68.34422567,5,5,62,1,15.5,0,0,1,1,0,0,10,98,2,1,0,0,3,14,0,0,36,2,12,0,0,1,0,0,0
1343,1344,S Dube,India,8,105,2,81,0,0,1,0,17.5,112.5364729,3,5,64,1,32,0,0,0,0,1,0,8,105,0,0,1,0,2,17.5,0,0,41,1,10.25,0,0,0,0,0,0
1344,1345,Mohammad Naim,Bangladesh,9,303,0,255,0,4,1,1,33.66666667,106.8800862,1,8,33,0,33,0,0,0,1,0,0,9,303,1,4,1,0,0,33.66666667,0,0,270,0,33.75,0,0,1,3,1,0
1345,1346,T Banton,England,9,205,0,145,0,2,1,0,22.77777778,121.7192303,6,3,149,0,24.83333333,0,0,0,1,1,0,9,205,0,2,1,0,0,22.77777778,0,0,56,0,18.66666667,0,0,0,1,0,0
1346,1347,SM Curran,England,8,66,3,46,0,0,0,0,13.2,159.8214286,0,8,,,,,,,,,,8,66,0,0,0,0,3,13.2,0,0,66,3,13.2,0,0,0,0,0,0
1347,1348,L Gregory,England,5,35,0,30,0,0,0,1,7,123.3333333,2,3,14,0,7,0,0,0,0,0,0,5,35,1,0,0,0,0,7,0,0,21,0,7,0,0,1,0,0,0
1348,1349,S Mahmood,England,2,7,1,7,0,0,0,0,7,104.1666667,0,2,,,,,,,,,,2,7,0,0,0,0,1,7,0,0,7,1,7,0,0,0,0,0,0
1349,1350,PR Brown,England,1,4,1,9,0,0,0,0,0,44.44444444,0,1,,,,,,,,,,1,4,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0
1350,1351,IS Sodhi,New Zealand,9,76,4,71,0,0,0,2,15.2,86.33818342,6,3,54,2,13.5,0,0,1,0,0,0,9,76,2,0,0,0,4,15.2,0,0,22,2,22,0,0,1,0,0,0
1351,1352,BM Tickner,New Zealand,1,5,1,6,0,0,0,0,0,83.33333333,1,0,5,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,,,,,,,,,
1352,1353,B Shikongo,Namibia,1,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1353,1354,Tenzin Wangchuk jnr,Bhutan,2,9,0,18,0,0,0,1,4.5,30,0,2,,,,,,,,,,2,9,1,0,0,0,0,4.5,0,0,9,0,4.5,0,0,1,0,0,0
1354,1355,T Jamtsho,Bhutan,2,25,1,27,0,0,0,0,25,86.64772727,0,2,,,,,,,,,,2,25,0,0,0,0,1,25,0,0,25,1,25,0,0,0,0,0,0
1355,1356,J Singye,Bhutan,2,48,0,68,0,1,0,0,24,65.60846561,0,2,,,,,,,,,,2,48,0,1,0,0,0,24,0,0,48,0,24,0,0,0,1,0,0
1356,1357,S Tobgay,Bhutan,2,39,1,59,0,0,0,0,39,65.94202899,0,2,,,,,,,,,,2,39,0,0,0,0,1,39,0,0,39,1,39,0,0,0,0,0,0
1357,1358,T Singye,Bhutan,2,17,0,27,0,0,0,0,8.5,76.19047619,0,2,,,,,,,,,,2,17,0,0,0,0,0,8.5,0,0,17,0,8.5,0,0,0,0,0,0
1358,1359,U Dorji,Bhutan,2,16,0,17,0,0,0,0,8,103.030303,0,2,,,,,,,,,,2,16,0,0,0,0,0,8,0,0,16,0,8,0,0,0,0,0,0
1359,1360,K Nima,Bhutan,1,2,1,3,0,0,0,0,0,66.66666667,0,1,,,,,,,,,,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1360,1361,K Loday,Bhutan,1,0,1,1,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1361,1362,Azyan Farhath,Maldives,2,24,1,23,0,0,0,0,24,82.89473684,0,2,,,,,,,,,,2,24,0,0,0,0,1,24,0,0,24,1,24,0,0,0,0,0,0
1362,1363,BA King,West Indies,10,153,0,120,0,3,0,1,15.3,102.8002165,0,10,,,,,,,,,,10,153,1,3,0,0,0,15.3,0,0,153,0,15.3,0,0,1,3,0,0
1363,1364,Ali Ivan,Maldives,1,11,0,40,0,0,0,0,11,27.5,0,1,,,,,,,,,,1,11,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0
1364,1365,Ibrahim Rizan,Maldives,3,12,0,23,0,0,0,0,4,47.96296296,0,3,,,,,,,,,,3,12,0,0,0,0,0,4,0,0,12,0,4,0,0,0,0,0,0
1365,1366,Mohamed Azzam,Maldives,3,26,3,30,0,0,0,1,0,60.60606061,0,3,,,,,,,,,,3,26,1,0,0,0,3,0,0,0,26,3,0,0,0,1,0,0,0
1366,1367,Ibrahim Zadran,Afghanistan,3,14,1,26,0,0,0,0,7,50.55555556,0,3,,,,,,,,,,3,14,0,0,0,0,1,7,0,0,14,1,7,0,0,0,0,0,0
1367,1368,Naveen-ul-Haq,Afghanistan,2,7,1,7,0,0,0,0,7,100,0,2,,,,,,,,,,2,7,0,0,0,0,1,7,0,0,7,1,7,0,0,0,0,0,0
1368,1369,SD Hope,West Indies,11,238,0,177,0,1,2,1,21.63636364,119.2813578,3,8,13,0,4.333333333,0,0,1,0,0,0,10,223,1,1,2,0,0,22.3,0,0,225,0,28.125,0,0,0,1,2,0
1369,1370,K Pierre,West Indies,4,17,2,25,0,0,0,0,8.5,70.83333333,0,4,,,,,,,,,,4,17,0,0,0,0,2,8.5,0,0,17,2,8.5,0,0,0,0,0,0
1370,1371,RM Dorji,Bhutan,1,27,0,23,0,0,0,0,27,117.3913043,0,1,,,,,,,,,,1,27,0,0,0,0,0,27,0,0,27,0,27,0,0,0,0,0,0
1371,1372,S Chophel,Bhutan,1,2,1,5,0,0,0,0,0,40,0,1,,,,,,,,,,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1372,1373,Khushdil Shah,Pakistan,9,130,3,121,0,1,0,0,21.66666667,110.6734007,5,4,79,3,39.5,0,0,0,1,0,0,9,130,0,1,0,0,3,21.66666667,0,0,51,0,12.75,0,0,0,0,0,0
1373,1374,PHKD Mendis,Sri Lanka,4,66,0,47,0,1,0,1,16.5,89.52380952,1,3,24,0,24,0,0,0,0,0,0,4,66,1,1,0,0,0,16.5,0,0,42,0,14,0,0,1,1,0,0
1374,1375,SE Rutherford,West Indies,4,43,0,36,0,0,0,0,10.75,109.469697,1,3,26,0,26,0,0,0,0,0,0,4,43,0,0,0,0,0,10.75,0,0,17,0,5.666666667,0,0,0,0,0,0
1375,1376,Aminul Islam Biplob,Bangladesh,3,22,2,19,0,0,0,0,22,130,0,3,,,,,,,,,,3,22,0,0,0,0,2,22,0,0,22,2,22,0,0,0,0,0,0
1376,1377,L Shafeeg,Maldives,1,19,1,11,0,0,0,0,0,172.7272727,0,1,,,,,,,,,,1,19,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0
1377,1378,Nazwan Ismail,Maldives,1,2,1,2,0,0,0,0,0,100,0,1,,,,,,,,,,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1378,1379,AK Markram,South Africa,2,18,0,18,0,0,0,0,9,87.69230769,2,0,18,0,9,0,0,0,0,0,0,2,18,0,0,0,0,0,9,0,0,,,,,,,,,
1379,1380,KOK Williams,West Indies,5,19,2,18,0,0,0,1,6.333333333,74.5,0,5,,,,,,,,,,5,19,1,0,0,0,2,6.333333333,0,0,19,2,6.333333333,0,0,1,0,0,0
1380,1381,Fareed Ahmad,Afghanistan,1,24,1,15,0,0,0,0,0,160,0,1,,,,,,,,,,1,24,0,0,0,0,1,0,0,0,24,1,0,0,0,0,0,0,0
1381,1382,Mujeeb Ur Rahman,Afghanistan,1,8,1,8,0,0,0,0,0,100,0,1,,,,,,,,,,1,8,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0
1382,1383,DL Chahar,India,1,1,1,1,0,0,0,0,0,100,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,
1383,1384,JN Malan,South Africa,5,110,0,86,0,2,0,0,22,129.4012001,2,3,35,0,17.5,0,0,0,1,0,0,5,110,0,2,0,0,0,22,0,0,75,0,25,0,0,0,1,0,0
1384,1385,H Klaasen,South Africa,16,300,3,212,0,0,2,1,23.07692308,119.0734262,10,6,219,2,27.375,0,0,0,0,2,0,10,156,1,0,1,0,3,22.28571429,0,0,81,1,16.2,0,0,1,0,0,0
1385,1386,Hussain Talat,Pakistan,17,394,2,345,0,5,2,1,26.26666667,100.0048176,6,11,158,2,39.5,0,0,0,2,1,0,10,204,1,3,1,0,0,20.4,0,0,236,0,21.45454545,0,0,1,3,1,0
1386,1387,OC McCoy,West Indies,3,34,1,17,0,0,0,0,17,173.4126984,3,0,34,1,17,0,0,0,0,0,0,3,34,0,0,0,0,1,17,0,0,,,,,,,,,
1387,1388,G Kaltongga,Vanuatu,2,10,0,12,0,0,0,1,5,45.45454545,0,2,,,,,,,,,,2,10,1,0,0,0,0,5,0,0,10,0,5,0,0,1,0,0,0
1388,1389,J Dunn,Vanuatu,3,36,0,41,0,0,0,0,12,79.24242424,0,3,,,,,,,,,,3,36,0,0,0,0,0,12,0,0,36,0,12,0,0,0,0,0,0
1389,1390,DJM Short,Australia,23,642,4,556,0,7,4,1,33.78947368,111.0775864,9,14,167,1,20.875,0,0,1,4,0,0,10,191,1,4,0,0,1,21.22222222,0,0,475,3,43.18181818,0,0,0,3,4,0
1390,1391,PSP Handscomb,Australia,2,33,1,33,0,0,0,0,33,98.88888889,0,2,,,,,,,,,,2,33,0,0,0,0,1,33,0,0,33,1,33,0,0,0,0,0,0
1391,1392,SN Thakur,India,5,69,3,37,0,0,0,1,34.5,164.1269841,3,2,32,2,32,0,0,1,0,0,0,5,69,1,0,0,0,3,34.5,0,0,37,1,37,0,0,0,0,0,0
1392,1393,CBRLS Kumara,Sri Lanka,2,5,1,3,0,0,0,0,5,150,0,2,,,,,,,,,,2,5,0,0,0,0,1,5,0,0,5,1,5,0,0,0,0,0,0
1393,1394,JH Kiani,Philippines,2,25,0,36,0,0,0,0,12.5,69.81424149,0,2,,,,,,,,,,2,25,0,0,0,0,0,12.5,0,0,25,0,12.5,0,0,0,0,0,0
1394,1395,R Goodwin,Philippines,4,26,1,38,0,0,0,1,8.666666667,66.12554113,0,4,,,,,,,,,,4,26,1,0,0,0,1,8.666666667,0,0,26,1,8.666666667,0,0,1,0,0,0
1395,1396,Karweng NG,Philippines,3,21,0,32,0,0,0,0,7,73.14814815,0,3,,,,,,,,,,3,21,0,0,0,0,0,7,0,0,21,0,7,0,0,0,0,0,0
1396,1397,J Hill,Philippines,3,15,2,20,0,0,0,0,15,122.6190476,0,3,,,,,,,,,,3,15,0,0,0,0,2,15,0,0,15,2,15,0,0,0,0,0,0
1397,1398,HER Tyler,Philippines,1,6,0,9,0,0,0,0,6,66.66666667,0,1,,,,,,,,,,1,6,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0
1398,1399,MP Biddappa,Philippines,2,35,1,49,0,0,0,0,35,72.82608696,0,2,,,,,,,,,,2,35,0,0,0,0,1,35,0,0,35,1,35,0,0,0,0,0,0
1399,1400,Kuldeep Singh,Philippines,3,8,0,17,0,0,0,0,2.666666667,48.71794872,0,3,,,,,,,,,,3,8,0,0,0,0,0,2.666666667,0,0,8,0,2.666666667,0,0,0,0,0,0
1400,1401,DC Smith,Philippines,4,49,1,55,0,0,0,0,16.33333333,92.125,0,4,,,,,,,,,,4,49,0,0,0,0,1,16.33333333,0,0,49,1,16.33333333,0,0,0,0,0,0
1401,1402,GR Russ,Philippines,2,17,1,30,0,0,0,0,17,62.6984127,0,2,,,,,,,,,,2,17,0,0,0,0,1,17,0,0,17,1,17,0,0,0,0,0,0
1402,1403,R Mahajan,Philippines,1,1,1,1,0,0,0,0,0,100,0,1,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1403,1404,J Long,Philippines,1,2,1,7,0,0,0,0,0,28.57142857,0,1,,,,,,,,,,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
1404,1405,CP Rizwan,United Arab Emirates,4,80,0,76,0,1,0,0,20,105.3571429,4,0,80,0,20,0,0,0,1,0,0,4,80,0,1,0,0,0,20,0,0,,,,,,,,,
1405,1406,KRP Silva,United States of America,2,32,0,14,0,0,0,0,16,228.5714286,0,2,,,,,,,,,,2,32,0,0,0,0,0,16,0,0,32,0,16,0,0,0,0,0,0
1406,1407,EH Hutchinson,United States of America,1,16,0,8,0,0,0,0,16,200,0,1,,,,,,,,,,1,16,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0
1407,1408,ZK Shem,Vanuatu,1,1,1,3,0,0,0,0,0,33.33333333,0,1,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1408,1409,GL Cloete,South Africa,2,15,0,15,0,0,0,0,7.5,87.5,2,0,15,0,7.5,0,0,0,0,0,0,2,15,0,0,0,0,0,7.5,0,0,,,,,,,,,
1409,1410,Mahedi Hasan,Bangladesh,5,32,1,34,0,0,0,2,8,65,1,4,11,0,11,0,0,0,0,0,0,5,32,2,0,0,0,1,8,0,0,21,1,7,0,0,2,0,0,0
1410,1411,Ahsan Ali,Pakistan,2,36,0,39,0,1,0,1,18,56.25,2,0,36,0,18,0,0,1,1,0,0,2,36,1,1,0,0,0,18,0,0,,,,,,,,,
1411,1412,PJ van Biljon,South Africa,6,89,2,72,0,1,0,0,22.25,123.6174242,4,2,31,2,15.5,0,0,0,0,0,0,6,89,0,1,0,0,2,22.25,0,0,58,0,29,0,0,0,1,0,0
1412,1413,AT Carey,Australia,17,176,3,155,0,1,0,0,12.57142857,95.69425149,4,13,44,1,14.66666667,0,0,0,0,0,0,10,111,0,0,0,0,0,11.1,0,0,132,2,12,0,0,0,1,0,0
1413,1414,HK Bennett,New Zealand,1,1,1,2,0,0,0,0,0,50,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,
1414,1415,BC Fortuin,South Africa,3,27,1,22,0,0,0,1,13.5,90.74074074,1,2,0,0,0,0,0,1,0,0,0,3,27,1,0,0,0,1,13.5,0,0,27,1,27,0,0,0,0,0,0
1415,1416,BV Save,Malaysia,2,16,0,17,0,0,0,0,8,106.8181818,2,0,16,0,8,0,0,0,0,0,0,2,16,0,0,0,0,0,8,0,0,,,,,,,,,
1416,1417,Khizar Hayat,Malaysia,7,104,2,83,0,0,0,0,20.8,128.2913165,4,3,65,2,32.5,0,0,0,0,0,0,7,104,0,0,0,0,2,20.8,0,0,39,0,13,0,0,0,0,0,0
1417,1418,Hamed Khan,Hong Kong,3,15,0,19,0,0,0,1,5,77.77777778,0,3,,,,,,,,,,3,15,1,0,0,0,0,5,0,0,15,0,5,0,0,1,0,0,0
1418,1419,YS Chahal,India,4,5,2,11,0,0,0,1,2.5,58.33333333,2,2,3,2,0,0,0,1,0,0,0,4,5,1,0,0,0,2,2.5,0,0,2,0,1,0,0,0,0,0,0
1419,1420,T Shamsi,South Africa,5,4,4,13,0,0,0,3,4,20,4,1,4,4,0,0,0,2,0,0,0,5,4,3,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0
1420,1421,Aftab Hussain,Hong Kong,2,6,2,4,0,0,0,0,0,150,0,2,,,,,,,,,,2,6,0,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0
1421,1422,W Uisuk,Thailand,4,11,0,42,0,0,0,0,2.75,32.46031746,4,0,11,0,2.75,0,0,0,0,0,0,4,11,0,0,0,0,0,2.75,0,0,,,,,,,,,
1422,1423,Robert Raina,Thailand,4,35,0,70,0,0,0,0,8.75,48.60439068,4,0,35,0,8.75,0,0,0,0,0,0,4,35,0,0,0,0,0,8.75,0,0,,,,,,,,,
1423,1424,P Suanchuai,Thailand,4,18,0,36,0,0,0,1,4.5,33.57007576,4,0,18,0,4.5,0,0,1,0,0,0,4,18,1,0,0,0,0,4.5,0,0,,,,,,,,,
1424,1425,N Senamontree,Thailand,4,8,1,26,0,0,0,1,2.666666667,24.375,4,0,8,1,2.666666667,0,0,1,0,0,0,4,8,1,0,0,0,1,2.666666667,0,0,,,,,,,,,
1425,1426,Vichanath Singh,Thailand,4,7,2,18,0,0,0,0,3.5,55,4,0,7,2,3.5,0,0,0,0,0,0,4,7,0,0,0,0,2,3.5,0,0,,,,,,,,,
1426,1427,S Desungnoen,Thailand,2,3,2,5,0,0,0,0,0,75,2,0,3,2,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,,,,,,,,,
1427,1428,Basil Hameed,United Arab Emirates,2,14,0,16,0,0,0,0,7,79.48717949,0,2,,,,,,,,,,2,14,0,0,0,0,0,7,0,0,14,0,7,0,0,0,0,0,0
1428,1429,V Aravind,United Arab Emirates,2,19,1,27,0,0,0,0,19,54.16666667,0,2,,,,,,,,,,2,19,0,0,0,0,1,19,0,0,19,1,19,0,0,0,0,0,0
1429,1430,A Sharafu,United Arab Emirates,3,26,0,28,0,0,0,0,8.666666667,88.74458874,0,3,,,,,,,,,,3,26,0,0,0,0,0,8.666666667,0,0,26,0,8.666666667,0,0,0,0,0,0
1430,1431,I Liyanage,Qatar,2,9,0,29,0,0,0,1,4.5,18,0,2,,,,,,,,,,2,9,1,0,0,0,0,4.5,0,0,9,0,4.5,0,0,1,0,0,0
1431,1432,Khurram Shahzad,Qatar,2,2,0,12,0,0,0,0,1,17.14285714,0,2,,,,,,,,,,2,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
1432,1433,Gayan Munaweera,Qatar,2,15,1,14,0,0,0,0,15,107.1428571,0,2,,,,,,,,,,2,15,0,0,0,0,1,15,0,0,15,1,15,0,0,0,0,0,0
1433,1434,Mohammed Nadeem,Qatar,2,2,2,4,0,0,0,0,0,50,0,2,,,,,,,,,,2,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0
1434,1435,Usman Patel,Kuwait,3,117,1,88,0,0,2,1,58.5,93.10606061,0,3,,,,,,,,,,3,117,1,0,2,0,1,58.5,0,0,117,1,58.5,0,0,1,0,2,0
1435,1436,Mohammad Amin,Kuwait,2,50,1,50,0,1,0,0,50,113.2427844,0,2,,,,,,,,,,2,50,0,1,0,0,1,50,0,0,50,1,50,0,0,0,1,0,0
1436,1437,Aphsal Ashraf,Kuwait,2,49,1,25,0,1,0,0,49,157.3529412,0,2,,,,,,,,,,2,49,0,1,0,0,1,49,0,0,49,1,49,0,0,0,1,0,0
1437,1438,Sarfaraz Ali,Bahrain,2,51,0,31,0,1,0,0,25.5,179.6296296,0,2,,,,,,,,,,2,51,0,1,0,0,0,25.5,0,0,51,0,25.5,0,0,0,1,0,0
1438,1439,Muhammad Younis,Bahrain,2,2,0,7,0,0,0,1,1,25,0,2,,,,,,,,,,2,2,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0
1439,1440,Mohammed Sameer,Bahrain,2,38,0,32,0,0,0,0,19,113.6363636,0,2,,,,,,,,,,2,38,0,0,0,0,0,19,0,0,38,0,19,0,0,0,0,0,0
1440,1441,Imran Ali Butt,Bahrain,2,11,0,15,0,0,0,1,5.5,39.28571429,0,2,,,,,,,,,,2,11,1,0,0,0,0,5.5,0,0,11,0,5.5,0,0,1,0,0,0
1441,1442,Junaid Aziz,Bahrain,1,22,0,23,0,0,0,0,22,95.65217391,0,1,,,,,,,,,,1,22,0,0,0,0,0,22,0,0,22,0,22,0,0,0,0,0,0
1442,1443,Fiaz Ahmed,Bahrain,2,33,1,28,0,1,0,0,33,110,0,2,,,,,,,,,,2,33,0,1,0,0,1,33,0,0,33,1,33,0,0,0,1,0,0
1443,1444,Ammad Uddin,Bahrain,2,49,1,24,0,1,0,0,49,181.1111111,0,2,,,,,,,,,,2,49,0,1,0,0,1,49,0,0,49,1,49,0,0,0,1,0,0
1444,1445,Imran Butt,Bahrain,1,12,0,6,0,0,0,0,12,200,0,1,,,,,,,,,,1,12,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0
