index,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,img_url
1266,Asif Ali,Pakistan,25,338,7,279,0,0,3,1,18.77777778,104.41662,10,101,1,0,0,0,0,11.22222222,7,83,1,0,0,0,0,13.83333333,18,255,6,0,0,3,1,21.25,https://i.ibb.co/YN3dFnR/player.png
1267,Mohammad Hasnain,Pakistan,2,5,1,12,0,0,0,0,5,45,2,5,1,0,0,0,0,5,1,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1268,Sandeep Goud,Oman,7,77,2,77,0,0,1,0,15.4,93.18310658,7,77,2,0,0,1,0,15.4,0,31,1,0,0,0,0,13,7,77,2,0,0,1,0,15.4,https://i.ibb.co/YN3dFnR/player.png
1269,Fayyaz Butt,Oman,5,57,3,50,0,0,0,0,28.5,134.6794258,5,57,3,0,0,0,0,28.5,0,31,1,0,0,0,0,13,5,57,3,0,0,0,0,28.5,https://i.ibb.co/YN3dFnR/player.png
1270,S Samarawickrama,Sri Lanka,7,97,0,98,0,0,1,1,13.85714286,89.96479711,7,97,0,0,0,1,1,13.85714286,0,31,1,0,0,0,0,13,7,97,0,0,0,1,1,13.85714286,https://i.ibb.co/YN3dFnR/player.png
1271,BOP Fernando,Sri Lanka,5,109,1,91,0,1,0,0,27.25,102.6286393,5,109,1,0,1,0,0,27.25,0,31,1,0,0,0,0,13,5,109,1,0,1,0,0,27.25,https://i.ibb.co/YN3dFnR/player.png
1272,Iftikhar Ahmed,Pakistan,10,212,5,167,0,1,1,0,42.4,123.139159,10,212,5,0,1,1,0,42.4,5,82,1,0,0,0,0,20.5,5,130,4,0,1,1,0,130,https://i.ibb.co/YN3dFnR/player.png
1273,Faheem Ashraf,Pakistan,24,214,7,168,0,0,2,6,12.58823529,103.8781194,10,118,1,0,0,2,0,13.11111111,7,81,4,0,0,1,1,27,17,133,3,0,0,1,5,9.5,https://i.ibb.co/YN3dFnR/player.png
1274,Simi Singh,Ireland,22,204,6,181,0,1,0,6,12.75,79.78778569,10,60,3,0,0,0,3,8.571428571,4,27,0,0,0,0,2,6.75,18,177,6,0,1,0,4,14.75,https://i.ibb.co/YN3dFnR/player.png
1275,LN Rajbanshi,Nepal,1,3,0,7,0,0,0,0,3,42.85714286,1,3,0,0,0,0,0,3,0,31,1,0,0,0,0,13,1,3,0,0,0,0,0,3,https://i.ibb.co/YN3dFnR/player.png
1276,JJ Tucker,Bermuda,5,94,1,102,0,1,0,0,23.5,82.87729441,5,94,1,0,1,0,0,23.5,0,31,1,0,0,0,0,13,5,94,1,0,1,0,0,23.5,https://i.ibb.co/YN3dFnR/player.png
1277,BM Scholtz,Namibia,2,5,2,10,0,0,0,0,0,54.76190476,2,5,2,0,0,0,0,0,0,31,1,0,0,0,0,13,2,5,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1278,NR Kirton,Canada,5,75,2,84,0,0,1,1,25,69.40909091,5,75,2,0,0,1,1,25,0,31,1,0,0,0,0,13,5,75,2,0,0,1,1,25,https://i.ibb.co/YN3dFnR/player.png
1279,H Carlyon,Jersey,5,57,0,52,0,0,0,1,11.4,98.42490842,5,57,0,0,0,0,1,11.4,0,31,1,0,0,0,0,13,5,57,0,0,0,0,1,11.4,https://i.ibb.co/YN3dFnR/player.png
1280,NA Greenwood,Jersey,6,112,0,100,0,0,1,0,18.66666667,108.2774585,6,112,0,0,0,1,0,18.66666667,0,31,1,0,0,0,0,13,6,112,0,0,0,1,0,18.66666667,https://i.ibb.co/YN3dFnR/player.png
1281,Simandeep Singh,Hong Kong,7,33,3,33,0,0,0,0,8.25,101.038961,7,33,3,0,0,0,0,8.25,0,31,1,0,0,0,0,13,7,33,3,0,0,0,0,8.25,https://i.ibb.co/YN3dFnR/player.png
1282,Chirag Suri,United Arab Emirates,10,286,1,251,0,2,2,0,31.77777778,102.3369435,10,286,1,0,2,2,0,31.77777778,7,113,1,0,0,1,0,18.83333333,3,173,0,0,2,1,0,57.66666667,https://i.ibb.co/YN3dFnR/player.png
1283,D Ajekun,Nigeria,6,55,0,84,0,0,0,0,9.166666667,64.67684087,6,55,0,0,0,0,0,9.166666667,0,31,1,0,0,0,0,13,6,55,0,0,0,0,0,9.166666667,https://i.ibb.co/YN3dFnR/player.png
1284,Sulaimon Runsewe,Nigeria,6,74,2,90,0,0,0,1,18.5,67.78110812,6,74,2,0,0,0,1,18.5,0,31,1,0,0,0,0,13,6,74,2,0,0,0,1,18.5,https://i.ibb.co/YN3dFnR/player.png
1285,JO Adedeji,Nigeria,6,89,3,114,0,1,0,1,29.66666667,59.82638889,6,89,3,0,1,0,1,29.66666667,0,31,1,0,0,0,0,13,6,89,3,0,1,0,1,29.66666667,https://i.ibb.co/YN3dFnR/player.png
1286,D Gim,Nigeria,4,17,2,35,0,0,0,1,8.5,34.30672269,4,17,2,0,0,0,1,8.5,0,31,1,0,0,0,0,13,4,17,2,0,0,0,1,8.5,https://i.ibb.co/YN3dFnR/player.png
1287,DC Delany,Ireland,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1288,K Doriga,Papua New Guinea,8,97,1,85,0,0,1,0,13.85714286,130.9490741,8,97,1,0,0,1,0,13.85714286,1,24,0,0,0,0,0,24,7,73,1,0,0,1,0,12.16666667,https://i.ibb.co/YN3dFnR/player.png
1289,R Hekure,Papua New Guinea,4,6,1,13,0,0,0,0,2,45.83333333,4,6,1,0,0,0,0,2,0,31,1,0,0,0,0,13,4,6,1,0,0,0,0,2,https://i.ibb.co/YN3dFnR/player.png
1290,J Kila,Papua New Guinea,5,60,3,34,0,0,0,0,30,163.3333333,5,60,3,0,0,0,0,30,1,3,1,0,0,0,0,0,4,57,2,0,0,0,0,28.5,https://i.ibb.co/YN3dFnR/player.png
1291,TB Sole,Scotland,6,69,3,43,0,0,1,0,23,143.75,6,69,3,0,0,1,0,23,0,31,1,0,0,0,0,13,6,69,3,0,0,1,0,23,https://i.ibb.co/YN3dFnR/player.png
1292,D Ravu,Papua New Guinea,2,3,2,5,0,0,0,1,0,50,2,3,2,0,0,0,1,0,0,31,1,0,0,0,0,13,2,3,2,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1293,JS Kundi,Kenya,4,9,0,23,0,0,0,1,2.25,29.04761905,4,9,0,0,0,0,1,2.25,0,31,1,0,0,0,0,13,4,9,0,0,0,0,1,2.25,https://i.ibb.co/YN3dFnR/player.png
1294,Junaid Siddique (2),United Arab Emirates,5,5,1,18,0,0,0,3,1.25,16,5,5,1,0,0,0,3,1.25,4,5,1,0,0,0,2,1.666666667,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1295,Sultan Ahmed (2),United Arab Emirates,12,59,4,61,0,0,0,4,7.375,126.5814659,10,49,3,0,0,0,4,7,9,35,3,0,0,0,3,5.833333333,3,24,1,0,0,0,1,12,https://i.ibb.co/YN3dFnR/player.png
1296,Zahoor Khan,United Arab Emirates,6,10,2,20,0,0,0,2,2.5,41.38888889,6,10,2,0,0,0,2,2.5,5,10,2,0,0,0,1,3.333333333,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1297,RN Patel,Kenya,2,15,1,25,0,0,0,1,15,41.66666667,2,15,1,0,0,0,1,15,0,31,1,0,0,0,0,13,2,15,1,0,0,0,1,15,https://i.ibb.co/YN3dFnR/player.png
1298,R Gaznavi,Singapore,2,12,0,13,0,0,0,0,6,106.6666667,2,12,0,0,0,0,0,6,0,31,1,0,0,0,0,13,2,12,0,0,0,0,0,6,https://i.ibb.co/YN3dFnR/player.png
1299,Avi Dixit,Singapore,1,12,1,8,0,0,0,0,0,150,1,12,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,12,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1300,Tariq Aziz,Portugal,3,27,0,38,0,0,0,1,9,66.99346405,3,27,0,0,0,0,1,9,0,31,1,0,0,0,0,13,3,27,0,0,0,0,1,9,https://i.ibb.co/YN3dFnR/player.png
1301,Zohaib Sarwar,Portugal,3,33,1,26,0,0,1,2,16.5,50,3,33,1,0,0,1,2,16.5,0,31,1,0,0,0,0,13,3,33,1,0,0,1,2,16.5,https://i.ibb.co/YN3dFnR/player.png
1302,Aamer Ikram,Portugal,3,53,0,72,0,0,0,0,17.66666667,73.45679012,3,53,0,0,0,0,0,17.66666667,0,31,1,0,0,0,0,13,3,53,0,0,0,0,0,17.66666667,https://i.ibb.co/YN3dFnR/player.png
1303,Arslan Ahmed,Portugal,2,11,0,31,0,0,0,1,5.5,22.91666667,2,11,0,0,0,0,1,5.5,0,31,1,0,0,0,0,13,2,11,0,0,0,0,1,5.5,https://i.ibb.co/YN3dFnR/player.png
1304,Mian Mehmood,Portugal,3,16,1,21,0,0,0,1,8,52.52525253,3,16,1,0,0,0,1,8,0,31,1,0,0,0,0,13,3,16,1,0,0,0,1,8,https://i.ibb.co/YN3dFnR/player.png
1305,P Buccimazza,Portugal,2,2,0,14,0,0,0,0,1,29.16666667,2,2,0,0,0,0,0,1,0,31,1,0,0,0,0,13,2,2,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1306,Najjam Shahzad,Portugal,2,73,1,64,0,0,1,0,73,114.0625,2,73,1,0,0,1,0,73,0,31,1,0,0,0,0,13,2,73,1,0,0,1,0,73,https://i.ibb.co/YN3dFnR/player.png
1307,F Stoman,Portugal,3,36,1,49,0,0,0,0,18,66.46825397,3,36,1,0,0,0,0,18,0,31,1,0,0,0,0,13,3,36,1,0,0,0,0,18,https://i.ibb.co/YN3dFnR/player.png
1308,Imran Khan (4),Portugal,2,37,1,28,0,0,1,0,37,116.6666667,2,37,1,0,0,1,0,37,0,31,1,0,0,0,0,13,2,37,1,0,0,1,0,37,https://i.ibb.co/YN3dFnR/player.png
1309,Farzan Afzal,Spain,4,121,1,124,0,1,1,0,40.33333333,84.66099118,4,121,1,0,1,1,0,40.33333333,4,121,1,0,1,1,0,40.33333333,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1310,PD Hennessy,Spain,5,125,1,129,0,1,1,0,31.25,87.08760384,5,125,1,0,1,1,0,31.25,5,125,1,0,1,1,0,31.25,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1311,Yasir Ali,Spain,6,225,3,191,0,1,2,0,75,110.7003533,6,225,3,0,1,2,0,75,6,225,3,0,1,2,0,75,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1312,R Panchal,Spain,5,63,3,87,0,0,0,0,31.5,65.05582923,5,63,3,0,0,0,0,31.5,5,63,3,0,0,0,0,31.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1313,AR Gandhi,Kenya,3,86,1,99,0,1,0,0,43,81.08902692,3,86,1,0,1,0,0,43,0,31,1,0,0,0,0,13,3,86,1,0,1,0,0,43,https://i.ibb.co/YN3dFnR/player.png
1314,SA Wijeratne,Canada,2,77,0,54,0,1,0,0,38.5,141.7948718,2,77,0,0,1,0,0,38.5,0,31,1,0,0,0,0,13,2,77,0,0,1,0,0,38.5,https://i.ibb.co/YN3dFnR/player.png
1315,GDR Eranga,Canada,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1316,OO Bascome,Bermuda,2,22,0,30,0,0,0,0,11,73.86363636,2,22,0,0,0,0,0,11,0,31,1,0,0,0,0,13,2,22,0,0,0,0,0,11,https://i.ibb.co/YN3dFnR/player.png
1317,C Munoz-Mills,Spain,3,11,1,21,0,0,0,0,5.5,54.92063492,3,11,1,0,0,0,0,5.5,3,11,1,0,0,0,0,5.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1318,Kuldeep Lal,Spain,2,19,0,23,0,0,0,0,9.5,69.73684211,2,19,0,0,0,0,0,9.5,2,19,0,0,0,0,0,9.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1319,Awais Ahmed,Spain,3,47,1,54,0,0,1,1,23.5,61.66666667,3,47,1,0,0,1,1,23.5,3,47,1,0,0,1,1,23.5,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1320,Tauqeer Hussain,Spain,2,6,1,10,0,0,0,0,6,71.42857143,2,6,1,0,0,0,0,6,2,6,1,0,0,0,0,6,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1321,S Singh,Portugal,1,0,1,9,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,1,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1322,EB Ringera,Kenya,1,1,0,3,0,0,0,0,1,33.33333333,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1323,P Kerai,Kenya,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1324,Gershon Yusuf,Nigeria,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1325,BA Pai,Gibraltar,3,89,0,99,0,1,0,0,29.66666667,85.5932914,3,89,0,0,1,0,0,29.66666667,0,31,1,0,0,0,0,13,3,89,0,0,1,0,0,29.66666667,https://i.ibb.co/YN3dFnR/player.png
1326,CJ Delany,Gibraltar,3,36,1,58,0,0,0,1,18,53.66300366,3,36,1,0,0,0,1,18,0,31,1,0,0,0,0,13,3,36,1,0,0,0,1,18,https://i.ibb.co/YN3dFnR/player.png
1327,E Packard,Gibraltar,3,38,0,47,0,0,0,0,12.66666667,83.20707071,3,38,0,0,0,0,0,12.66666667,0,31,1,0,0,0,0,13,3,38,0,0,0,0,0,12.66666667,https://i.ibb.co/YN3dFnR/player.png
1328,MO Bacarese,Gibraltar,2,24,0,39,0,0,0,0,12,62.63586957,2,24,0,0,0,0,0,12,0,31,1,0,0,0,0,13,2,24,0,0,0,0,0,12,https://i.ibb.co/YN3dFnR/player.png
1329,JD Freyone,Gibraltar,3,8,0,30,0,0,0,1,2.666666667,22.65795207,3,8,0,0,0,0,1,2.666666667,0,31,1,0,0,0,0,13,3,8,0,0,0,0,1,2.666666667,https://i.ibb.co/YN3dFnR/player.png
1330,MG Hunter,Gibraltar,2,28,0,45,0,0,0,0,14,42.73648649,2,28,0,0,0,0,0,14,0,31,1,0,0,0,0,13,2,28,0,0,0,0,0,14,https://i.ibb.co/YN3dFnR/player.png
1331,K Nestor,Gibraltar,3,17,2,26,0,0,0,0,17,54.44444444,3,17,2,0,0,0,0,17,0,31,1,0,0,0,0,13,3,17,2,0,0,0,0,17,https://i.ibb.co/YN3dFnR/player.png
1332,LA Collado,Gibraltar,2,11,1,21,0,0,0,0,11,61.02941176,2,11,1,0,0,0,0,11,0,31,1,0,0,0,0,13,2,11,1,0,0,0,0,11,https://i.ibb.co/YN3dFnR/player.png
1333,Imam-ul-Haq,Pakistan,2,21,0,25,0,0,0,0,10.5,81.66666667,2,21,0,0,0,0,0,10.5,0,31,1,0,0,0,0,13,2,21,0,0,0,0,0,10.5,https://i.ibb.co/YN3dFnR/player.png
1334,BM Duckett,England,1,9,0,7,0,0,0,0,9,128.5714286,1,9,0,0,0,0,0,9,1,9,0,0,0,0,0,9,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1335,U Aryaman Sunil,Singapore,4,37,0,25,0,0,0,0,9.25,156.9444444,4,37,0,0,0,0,0,9.25,0,31,1,0,0,0,0,13,4,37,0,0,0,0,0,9.25,https://i.ibb.co/YN3dFnR/player.png
1336,N Advani,Gibraltar,1,2,0,4,0,0,0,0,2,50,1,2,0,0,0,0,0,2,0,31,1,0,0,0,0,13,1,2,0,0,0,0,0,2,https://i.ibb.co/YN3dFnR/player.png
1337,JA Fitzgerald,Gibraltar,1,11,1,6,0,0,0,0,0,183.3333333,1,11,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,11,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1338,MD Garratt,Gibraltar,1,1,0,5,0,0,0,0,1,20,1,1,0,0,0,0,0,1,0,31,1,0,0,0,0,13,1,1,0,0,0,0,0,1,https://i.ibb.co/YN3dFnR/player.png
1339,A Orfila,Gibraltar,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1340,Atif Mehmood,Spain,1,5,1,9,0,0,0,0,0,55.55555556,1,5,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1341,PADLR Sandakan,Sri Lanka,6,20,3,28,0,0,0,0,6.666666667,75.3968254,6,20,3,0,0,0,0,6.666666667,2,2,2,0,0,0,0,0,4,18,1,0,0,0,0,6,https://i.ibb.co/YN3dFnR/player.png
1342,BR McDermott,Australia,10,98,3,106,0,0,1,2,14,68.34422567,10,98,3,0,0,1,2,14,5,62,1,0,0,1,1,15.5,5,36,2,0,0,0,1,12,https://i.ibb.co/YN3dFnR/player.png
1343,S Dube,India,8,105,2,81,0,1,0,0,17.5,112.5364729,8,105,2,0,1,0,0,17.5,3,64,1,0,1,0,0,32,5,41,1,0,0,0,0,10.25,https://i.ibb.co/YN3dFnR/player.png
1344,Mohammad Naim,Bangladesh,9,303,0,255,0,1,4,1,33.66666667,106.8800862,9,303,0,0,1,4,1,33.66666667,1,33,0,0,0,1,0,33,8,270,0,0,1,3,1,33.75,https://i.ibb.co/YN3dFnR/player.png
1345,T Banton,England,9,205,0,145,0,1,2,0,22.77777778,121.7192303,9,205,0,0,1,2,0,22.77777778,6,149,0,0,1,1,0,24.83333333,3,56,0,0,0,1,0,18.66666667,https://i.ibb.co/YN3dFnR/player.png
1347,L Gregory,England,5,35,0,30,0,0,0,1,7,123.3333333,5,35,0,0,0,0,1,7,2,14,0,0,0,0,0,7,3,21,0,0,0,0,1,7,https://i.ibb.co/YN3dFnR/player.png
1348,S Mahmood,England,2,7,1,7,0,0,0,0,7,104.1666667,2,7,1,0,0,0,0,7,0,31,1,0,0,0,0,13,2,7,1,0,0,0,0,7,https://i.ibb.co/YN3dFnR/player.png
1349,PR Brown,England,1,4,1,9,0,0,0,0,0,44.44444444,1,4,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,4,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1350,IS Sodhi,New Zealand,9,76,4,71,0,0,0,2,15.2,86.33818342,9,76,4,0,0,0,2,15.2,6,54,2,0,0,0,1,13.5,3,22,2,0,0,0,1,22,https://i.ibb.co/YN3dFnR/player.png
1351,BM Tickner,New Zealand,1,5,1,6,0,0,0,0,0,83.33333333,1,5,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1352,B Shikongo,Namibia,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1353,Tenzin Wangchuk jnr,Bhutan,2,9,0,18,0,0,0,1,4.5,30,2,9,0,0,0,0,1,4.5,0,31,1,0,0,0,0,13,2,9,0,0,0,0,1,4.5,https://i.ibb.co/YN3dFnR/player.png
1354,T Jamtsho,Bhutan,2,25,1,27,0,0,0,0,25,86.64772727,2,25,1,0,0,0,0,25,0,31,1,0,0,0,0,13,2,25,1,0,0,0,0,25,https://i.ibb.co/YN3dFnR/player.png
1355,J Singye,Bhutan,2,48,0,68,0,0,1,0,24,65.60846561,2,48,0,0,0,1,0,24,0,31,1,0,0,0,0,13,2,48,0,0,0,1,0,24,https://i.ibb.co/YN3dFnR/player.png
1356,S Tobgay,Bhutan,2,39,1,59,0,0,0,0,39,65.94202899,2,39,1,0,0,0,0,39,0,31,1,0,0,0,0,13,2,39,1,0,0,0,0,39,https://i.ibb.co/YN3dFnR/player.png
1357,T Singye,Bhutan,2,17,0,27,0,0,0,0,8.5,76.19047619,2,17,0,0,0,0,0,8.5,0,31,1,0,0,0,0,13,2,17,0,0,0,0,0,8.5,https://i.ibb.co/YN3dFnR/player.png
1358,U Dorji,Bhutan,2,16,0,17,0,0,0,0,8,103.030303,2,16,0,0,0,0,0,8,0,31,1,0,0,0,0,13,2,16,0,0,0,0,0,8,https://i.ibb.co/YN3dFnR/player.png
1359,K Nima,Bhutan,1,2,1,3,0,0,0,0,0,66.66666667,1,2,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,2,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1360,K Loday,Bhutan,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,31,1,0,0,0,0,13,1,0,1,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1361,Azyan Farhath,Maldives,2,24,1,23,0,0,0,0,24,82.89473684,2,24,1,0,0,0,0,24,0,31,1,0,0,0,0,13,2,24,1,0,0,0,0,24,https://i.ibb.co/YN3dFnR/player.png
1362,BA King,West Indies,10,153,0,120,0,0,3,1,15.3,102.8002165,10,153,0,0,0,3,1,15.3,0,31,1,0,0,0,0,13,10,153,0,0,0,3,1,15.3,https://i.ibb.co/YN3dFnR/player.png
1363,Ali Ivan,Maldives,1,11,0,40,0,0,0,0,11,27.5,1,11,0,0,0,0,0,11,0,31,1,0,0,0,0,13,1,11,0,0,0,0,0,11,https://i.ibb.co/YN3dFnR/player.png
1364,Ibrahim Rizan,Maldives,3,12,0,23,0,0,0,0,4,47.96296296,3,12,0,0,0,0,0,4,0,31,1,0,0,0,0,13,3,12,0,0,0,0,0,4,https://i.ibb.co/YN3dFnR/player.png
1365,Mohamed Azzam,Maldives,3,26,3,30,0,0,0,1,0,60.60606061,3,26,3,0,0,0,1,0,0,31,1,0,0,0,0,13,3,26,3,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1366,Ibrahim Zadran,Afghanistan,3,14,1,26,0,0,0,0,7,50.55555556,3,14,1,0,0,0,0,7,0,31,1,0,0,0,0,13,3,14,1,0,0,0,0,7,https://i.ibb.co/YN3dFnR/player.png
1367,Naveen-ul-Haq,Afghanistan,2,7,1,7,0,0,0,0,7,100,2,7,1,0,0,0,0,7,0,31,1,0,0,0,0,13,2,7,1,0,0,0,0,7,https://i.ibb.co/YN3dFnR/player.png
1368,SD Hope,West Indies,11,238,0,177,0,2,1,1,21.63636364,119.2813578,10,223,0,0,2,1,1,22.3,3,13,0,0,0,0,1,4.333333333,8,225,0,0,2,1,0,28.125,https://i.ibb.co/YN3dFnR/player.png
1369,K Pierre,West Indies,4,17,2,25,0,0,0,0,8.5,70.83333333,4,17,2,0,0,0,0,8.5,0,31,1,0,0,0,0,13,4,17,2,0,0,0,0,8.5,https://i.ibb.co/YN3dFnR/player.png
1370,RM Dorji,Bhutan,1,27,0,23,0,0,0,0,27,117.3913043,1,27,0,0,0,0,0,27,0,31,1,0,0,0,0,13,1,27,0,0,0,0,0,27,https://i.ibb.co/YN3dFnR/player.png
1371,S Chophel,Bhutan,1,2,1,5,0,0,0,0,0,40,1,2,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,2,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1372,Khushdil Shah,Pakistan,9,130,3,121,0,0,1,0,21.66666667,110.6734007,9,130,3,0,0,1,0,21.66666667,5,79,3,0,0,1,0,39.5,4,51,0,0,0,0,0,12.75,https://i.ibb.co/YN3dFnR/player.png
1373,PHKD Mendis,Sri Lanka,4,66,0,47,0,0,1,1,16.5,89.52380952,4,66,0,0,0,1,1,16.5,1,24,0,0,0,0,0,24,3,42,0,0,0,1,1,14,https://i.ibb.co/YN3dFnR/player.png
1374,SE Rutherford,West Indies,4,43,0,36,0,0,0,0,10.75,109.469697,4,43,0,0,0,0,0,10.75,1,26,0,0,0,0,0,26,3,17,0,0,0,0,0,5.666666667,https://i.ibb.co/YN3dFnR/player.png
1375,Aminul Islam Biplob,Bangladesh,3,22,2,19,0,0,0,0,22,130,3,22,2,0,0,0,0,22,0,31,1,0,0,0,0,13,3,22,2,0,0,0,0,22,https://i.ibb.co/YN3dFnR/player.png
1376,L Shafeeg,Maldives,1,19,1,11,0,0,0,0,0,172.7272727,1,19,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,19,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1377,Nazwan Ismail,Maldives,1,2,1,2,0,0,0,0,0,100,1,2,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,2,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1378,AK Markram,South Africa,2,18,0,18,0,0,0,0,9,87.69230769,2,18,0,0,0,0,0,9,2,18,0,0,0,0,0,9,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1379,KOK Williams,West Indies,5,19,2,18,0,0,0,1,6.333333333,74.5,5,19,2,0,0,0,1,6.333333333,0,31,1,0,0,0,0,13,5,19,2,0,0,0,1,6.333333333,https://i.ibb.co/YN3dFnR/player.png
1380,Fareed Ahmad,Afghanistan,1,24,1,15,0,0,0,0,0,160,1,24,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,24,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1381,Mujeeb Ur Rahman,Afghanistan,1,8,1,8,0,0,0,0,0,100,1,8,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,8,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1382,DL Chahar,India,1,1,1,1,0,0,0,0,0,100,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1383,JN Malan,South Africa,5,110,0,86,0,0,2,0,22,129.4012001,5,110,0,0,0,2,0,22,2,35,0,0,0,1,0,17.5,3,75,0,0,0,1,0,25,https://i.ibb.co/YN3dFnR/player.png
1384,H Klaasen,South Africa,16,300,3,212,0,2,0,1,23.07692308,119.0734262,10,156,3,0,1,0,1,22.28571429,10,219,2,0,2,0,0,27.375,6,81,1,0,0,0,1,16.2,https://i.ibb.co/YN3dFnR/player.png
1385,Hussain Talat,Pakistan,17,394,2,345,0,2,5,1,26.26666667,100.0048176,10,204,0,0,1,3,1,20.4,6,158,2,0,1,2,0,39.5,11,236,0,0,1,3,1,21.45454545,https://i.ibb.co/YN3dFnR/player.png
1386,OC McCoy,West Indies,3,34,1,17,0,0,0,0,17,173.4126984,3,34,1,0,0,0,0,17,3,34,1,0,0,0,0,17,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1387,G Kaltongga,Vanuatu,2,10,0,12,0,0,0,1,5,45.45454545,2,10,0,0,0,0,1,5,0,31,1,0,0,0,0,13,2,10,0,0,0,0,1,5,https://i.ibb.co/YN3dFnR/player.png
